000.000 =============================================================
000.000                     Station A                               
000.000 -------------------------------------------------------------
000.000 Protocol.lib, version 4.0, jiangyanjun0718@bupt.edu.cn
000.000 Channel: 8000 bps, 270 ms propagation delay, bit error rate 1.0E-04
000.000 Log file "afb.log", TCP port 59144, debug mask 0x03
000.000 Station A is waiting for station B on TCP port 59144 ... Done.
000.441 New epoch: Sun May 19 16:56:17 2019
000.442 =================================================================
000.442 
000.442 Designed by yu, build: May 19 2019  16:55:51
367.434 Recv DATA 46 57, ID 20558
367.642 Send DATA 59 39, ID 10571
367.691 Recv DATA 40 57, ID 20552
367.691 .... 553 packets received, 3086 bps, 38.58%, Err 292 (9.9e-05)
367.913 Send DATA 60 40, ID 10572
367.962 Recv DATA 41 57, ID 20553
368.184 Send DATA 61 41, ID 10573
368.216 **** Receiver Error, Bad CRC Checksum
368.437 Send DATA 62 41, ID 10574
368.486 **** Receiver Error, Bad CRC Checksum
368.708 Send DATA 63 41, ID 10575
368.741 Recv DATA 44 58, ID 20556
368.964 Send DATA 0 41, ID 10576
369.013 Recv DATA 45 59, ID 20557
369.237 Send DATA 1 41, ID 10577
369.269 Recv DATA 46 60, ID 20558
369.491 Send DATA 2 41, ID 10578
369.540 Recv DATA 47 61, ID 20559
369.763 Send DATA 3 41, ID 10579
369.795 Recv DATA 48 62, ID 20560
370.019 Send DATA 4 41, ID 10580
370.067 Recv DATA 42 63, ID 20554
370.068 .... 555 packets received, 3077 bps, 38.47%, Err 295 (1.0e-04)
370.296 Send DATA 5 42, ID 10581
370.313 Recv DATA 43 0, ID 20555
370.551 Send DATA 6 43, ID 10582
370.600 Recv DATA 44 1, ID 20556
370.823 Send DATA 7 44, ID 10583
370.870 Recv DATA 45 1, ID 20557
371.079 Send DATA 8 45, ID 10584
371.128 Recv DATA 46 1, ID 20558
371.270 ---- DATA 2 timeout
371.271 Send DATA 2 46, ID 10578
371.398 Recv DATA 47 1, ID 20559
371.605 Send DATA 3 47, ID 10579
371.652 Recv DATA 48 1, ID 20560
371.872 Send DATA 4 48, ID 10580
371.904 Recv DATA 49 1, ID 20561
372.141 Send DATA 5 49, ID 10581
372.174 Recv DATA 50 1, ID 20562
372.175 .... 563 packets received, 3104 bps, 38.80%, Err 295 (9.9e-05)
372.397 Send DATA 6 50, ID 10582
372.446 Recv DATA 51 1, ID 20563
372.670 Send DATA 7 51, ID 10583
372.702 Recv DATA 52 2, ID 20564
372.926 Send DATA 8 52, ID 10584
372.974 Recv DATA 53 3, ID 20565
373.196 Send DATA 9 53, ID 10585
373.229 Recv DATA 54 4, ID 20566
373.451 Send DATA 10 54, ID 10586
373.494 **** Receiver Error, Bad CRC Checksum
373.718 Send DATA 11 54, ID 10587
373.767 Recv DATA 56 4, ID 20568
373.895 ---- DATA 5 timeout
373.896 Send DATA 5 54, ID 10581
374.037 Recv DATA 57 4, ID 20569
374.246 Send DATA 6 54, ID 10582
374.278 Recv DATA 58 4, ID 20570
374.519 Send DATA 7 54, ID 10583
374.551 Recv DATA 59 4, ID 20571
374.774 Send DATA 8 54, ID 10584
374.807 Recv DATA 60 4, ID 20572
375.037 Send DATA 9 54, ID 10585
375.070 Recv DATA 61 4, ID 20573
375.310 Send DATA 10 54, ID 10586
375.342 Recv DATA 55 4, ID 20567
375.344 .... 568 packets received, 3105 bps, 38.81%, Err 298 (9.9e-05)
375.568 Send DATA 11 55, ID 10587
375.617 **** Receiver Error, Bad CRC Checksum
375.838 ---- DATA 5 timeout
375.839 Send DATA 5 55, ID 10581
375.871 Recv DATA 57 4, ID 20569
376.095 Send DATA 6 55, ID 10582
376.143 Recv DATA 58 4, ID 20570
376.367 Send DATA 7 55, ID 10583
376.400 Recv DATA 59 4, ID 20571
376.623 Send DATA 8 55, ID 10584
376.672 Recv DATA 60 4, ID 20572
376.895 Send DATA 9 55, ID 10585
376.928 Recv DATA 61 4, ID 20573
377.151 Send DATA 10 55, ID 10586
377.200 Recv DATA 62 5, ID 20574
377.421 Send DATA 11 55, ID 10587
377.454 Recv DATA 56 6, ID 20568
377.455 .... 569 packets received, 3093 bps, 38.66%, Err 299 (9.9e-05)
377.677 Send DATA 12 56, ID 10588
377.710 **** Receiver Error, Bad CRC Checksum
377.951 Send DATA 13 56, ID 10589
377.973 Recv DATA 58 7, ID 20570
378.210 Send DATA 14 56, ID 10590
378.243 Recv DATA 59 7, ID 20571
378.401 ---- DATA 8 timeout
378.402 Send DATA 8 56, ID 10584
378.512 Recv DATA 60 7, ID 20572
378.735 Send DATA 9 56, ID 10585
378.783 Recv DATA 61 7, ID 20573
379.006 Send DATA 10 56, ID 10586
379.038 Recv DATA 62 7, ID 20574
379.263 Send DATA 11 56, ID 10587
379.310 Recv DATA 56 7, ID 20568
379.532 Send DATA 12 56, ID 10588
379.564 Recv DATA 57 7, ID 20569
379.565 .... 570 packets received, 3081 bps, 38.52%, Err 301 (9.9e-05)
379.788 Send DATA 13 57, ID 10589
379.837 **** Receiver Error, Bad CRC Checksum
380.060 Send DATA 14 57, ID 10590
380.108 **** Receiver Error, Bad CRC Checksum
380.317 ---- DATA 8 timeout
380.318 Send DATA 8 57, ID 10584
380.350 **** Receiver Error, Bad CRC Checksum
380.586 Send DATA 9 57, ID 10585
380.618 Recv DATA 61 7, ID 20573
380.842 Send DATA 10 57, ID 10586
380.874 Recv DATA 62 7, ID 20574
381.111 Send DATA 11 57, ID 10587
381.160 Recv DATA 63 7, ID 20575
381.384 Send DATA 12 57, ID 10588
381.416 Recv DATA 0 7, ID 20576
381.637 Send DATA 13 57, ID 10589
381.686 Recv DATA 58 8, ID 20570
381.686 .... 571 packets received, 3070 bps, 38.37%, Err 303 (9.9e-05)
381.909 Send DATA 14 58, ID 10590
381.941 Recv DATA 59 9, ID 20571
382.162 Send DATA 15 59, ID 10591
382.210 Recv DATA 60 10, ID 20572
382.441 Send DATA 16 60, ID 10592
382.473 Recv DATA 61 10, ID 20573
382.695 Send DATA 17 61, ID 10593
382.744 Recv DATA 62 10, ID 20574
382.887 ---- DATA 11 timeout
382.889 Send DATA 11 62, ID 10587
383.017 Recv DATA 63 10, ID 20575
383.223 Send DATA 12 63, ID 10588
383.255 **** Receiver Error, Bad CRC Checksum
383.492 Send DATA 13 63, ID 10589
383.524 **** Receiver Error, Bad CRC Checksum
383.746 Send DATA 14 63, ID 10590
383.795 Recv DATA 2 10, ID 20578
384.018 Send DATA 15 63, ID 10591
384.051 Recv DATA 3 10, ID 20579
384.289 Send DATA 16 63, ID 10592
384.306 **** Receiver Error, Bad CRC Checksum
384.545 Send DATA 17 63, ID 10593
384.593 Recv DATA 5 12, ID 20581
384.816 Send DATA 18 63, ID 10594
384.848 Recv DATA 6 13, ID 20582
385.077 Send DATA 19 63, ID 10595
385.110 Recv DATA 0 14, ID 20576
385.111 .... 577 packets received, 3074 bps, 38.43%, Err 308 (1.0e-04)
385.335 Send DATA 20 0, ID 10596
385.383 Recv DATA 1 15, ID 20577
385.606 Send DATA 21 1, ID 10597
385.638 Recv DATA 2 16, ID 20578
385.858 Send DATA 22 2, ID 10598
385.907 Recv DATA 3 16, ID 20579
386.129 Send DATA 23 3, ID 10599
386.162 **** Receiver Error, Bad CRC Checksum
386.321 ---- DATA 17 timeout
386.321 Send DATA 17 3, ID 10593
386.433 Recv DATA 5 16, ID 20581
386.656 Send DATA 18 3, ID 10594
386.689 Recv DATA 6 16, ID 20582
386.917 Send DATA 19 3, ID 10595
386.964 Recv DATA 7 16, ID 20583
387.188 Send DATA 20 3, ID 10596
387.237 **** Receiver Error, Bad CRC Checksum
387.444 Send DATA 21 3, ID 10597
387.492 Recv DATA 9 16, ID 20585
387.714 Send DATA 22 3, ID 10598
387.763 Recv DATA 10 17, ID 20586
387.971 Send DATA 23 3, ID 10599
388.020 Recv DATA 4 18, ID 20580
388.021 .... 581 packets received, 3072 bps, 38.40%, Err 311 (1.0e-04)
388.245 Send DATA 24 4, ID 10600
388.277 Recv DATA 5 19, ID 20581
388.498 Send DATA 25 5, ID 10601
388.530 Recv DATA 6 20, ID 20582
388.769 Send DATA 26 6, ID 10602
388.801 Recv DATA 7 21, ID 20583
389.037 Send DATA 27 7, ID 10603
389.070 **** Receiver Error, Bad CRC Checksum
389.304 Send DATA 28 7, ID 10604
389.320 Recv DATA 9 23, ID 20585
389.559 Send DATA 29 7, ID 10605
389.607 Recv DATA 10 23, ID 20586
389.832 Send DATA 30 7, ID 10606
389.881 Recv DATA 11 23, ID 20587
390.008 ---- DATA 24 timeout
390.008 Send DATA 24 7, ID 10600
390.120 **** Receiver Error, Bad CRC Checksum
390.357 Send DATA 25 7, ID 10601
390.389 Recv DATA 13 23, ID 20589
390.612 Send DATA 26 7, ID 10602
390.645 Recv DATA 14 23, ID 20590
390.883 Send DATA 27 7, ID 10603
390.916 Recv DATA 8 23, ID 20584
390.917 .... 585 packets received, 3070 bps, 38.38%, Err 313 (1.0e-04)
391.140 Send DATA 28 8, ID 10604
391.172 Recv DATA 9 23, ID 20585
391.411 Send DATA 29 9, ID 10605
391.443 Recv DATA 10 23, ID 20586
391.682 Send DATA 30 10, ID 10606
391.698 Recv DATA 11 23, ID 20587
391.936 ---- DATA 24 timeout
391.936 Send DATA 24 11, ID 10600
391.968 Recv DATA 12 23, ID 20588
392.206 Send DATA 25 12, ID 10601
392.239 Recv DATA 13 23, ID 20589
392.461 Send DATA 26 13, ID 10602
392.493 Recv DATA 14 23, ID 20590
392.731 Send DATA 27 14, ID 10603
392.763 Recv DATA 15 23, ID 20591
393.001 Send DATA 28 15, ID 10604
393.033 Recv DATA 16 23, ID 20592
393.034 .... 593 packets received, 3096 bps, 38.69%, Err 314 (1.0e-04)
393.257 Send DATA 29 16, ID 10605
393.305 **** Receiver Error, Bad CRC Checksum
393.528 Send DATA 30 16, ID 10606
393.560 Recv DATA 18 25, ID 20594
393.784 Send DATA 31 16, ID 10607
393.832 Recv DATA 19 26, ID 20595
394.054 Send DATA 32 16, ID 10608
394.086 Recv DATA 20 27, ID 20596
394.307 Send DATA 33 16, ID 10609
394.357 Recv DATA 21 28, ID 20597
394.581 Send DATA 34 16, ID 10610
394.629 **** Receiver Error, Bad CRC Checksum
394.836 Send DATA 35 16, ID 10611
394.884 Recv DATA 23 30, ID 20599
395.109 Send DATA 36 16, ID 10612
395.157 Recv DATA 17 31, ID 20593
395.158 .... 594 packets received, 3084 bps, 38.55%, Err 315 (1.0e-04)
395.365 Send DATA 37 17, ID 10613
395.398 Recv DATA 18 32, ID 20594
395.637 Send DATA 38 18, ID 10614
395.670 Recv DATA 19 32, ID 20595
395.892 Send DATA 39 19, ID 10615
395.924 Recv DATA 20 32, ID 20596
396.083 ---- DATA 33 timeout
396.083 Send DATA 33 20, ID 10609
396.196 Recv DATA 21 32, ID 20597
396.432 Send DATA 34 21, ID 10610
396.448 Recv DATA 22 32, ID 20598
396.690 Send DATA 35 22, ID 10611
396.738 Recv DATA 23 32, ID 20599
396.960 Send DATA 36 23, ID 10612
396.993 Recv DATA 24 32, ID 20600
397.215 Send DATA 37 24, ID 10613
397.265 **** Receiver Error, Bad CRC Checksum
397.484 Send DATA 38 24, ID 10614
397.517 Recv DATA 26 33, ID 20602
397.742 Send DATA 39 24, ID 10615
397.806 Recv DATA 27 34, ID 20603
398.004 Send DATA 40 24, ID 10616
398.052 Recv DATA 28 35, ID 20604
398.275 Send DATA 41 24, ID 10617
398.313 Recv DATA 29 36, ID 20605
398.538 Send DATA 42 24, ID 10618
398.554 **** Receiver Error, Bad CRC Checksum
398.806 Send DATA 43 24, ID 10619
398.838 Recv DATA 31 38, ID 20607
399.064 Send DATA 44 24, ID 10620
399.096 Recv DATA 25 39, ID 20601
399.096 .... 602 packets received, 3095 bps, 38.68%, Err 319 (1.0e-04)
399.336 Send DATA 45 25, ID 10621
399.368 Recv DATA 26 40, ID 20602
399.594 Send DATA 46 26, ID 10622
399.626 Recv DATA 27 40, ID 20603
399.865 Send DATA 47 27, ID 10623
399.897 Recv DATA 28 40, ID 20604
400.041 ---- DATA 41 timeout
400.042 Send DATA 41 28, ID 10617
400.152 **** Receiver Error, Bad CRC Checksum
400.392 Send DATA 42 28, ID 10618
400.426 Recv DATA 30 40, ID 20606
400.649 Send DATA 43 28, ID 10619
400.680 Recv DATA 31 40, ID 20607
400.920 Send DATA 44 28, ID 10620
400.953 **** Receiver Error, Bad CRC Checksum
401.175 Send DATA 45 28, ID 10621
401.208 Recv DATA 33 40, ID 20609
401.445 Send DATA 46 28, ID 10622
401.478 **** Receiver Error, Bad CRC Checksum
401.702 Send DATA 47 28, ID 10623
401.751 Recv DATA 35 40, ID 20611
401.974 ---- DATA 41 timeout
401.975 Send DATA 41 28, ID 10617
402.007 Recv DATA 29 40, ID 20605
402.008 .... 606 packets received, 3093 bps, 38.66%, Err 323 (1.0e-04)
402.231 Send DATA 42 29, ID 10618
402.295 Recv DATA 30 40, ID 20606
402.502 Send DATA 43 30, ID 10619
402.551 Recv DATA 31 40, ID 20607
402.758 Send DATA 44 31, ID 10620
402.822 Recv DATA 32 40, ID 20608
403.030 Send DATA 45 32, ID 10621
403.062 **** Receiver Error, Bad CRC Checksum
403.283 Send DATA 46 32, ID 10622
403.315 Recv DATA 34 40, ID 20610
403.555 Send DATA 47 32, ID 10623
403.587 Recv DATA 35 40, ID 20611
403.732 ---- DATA 41 timeout
403.732 Send DATA 41 32, ID 10617
403.859 Recv DATA 36 40, ID 20612
404.083 Send DATA 42 32, ID 10618
404.132 **** Receiver Error, Bad CRC Checksum
404.338 Send DATA 43 32, ID 10619
404.387 Recv DATA 38 40, ID 20614
404.611 Send DATA 44 32, ID 10620
404.660 Recv DATA 39 40, ID 20615
404.867 Send DATA 45 32, ID 10621
404.916 Recv DATA 33 40, ID 20609
404.917 .... 610 packets received, 3091 bps, 38.63%, Err 325 (1.0e-04)
405.139 Send DATA 46 33, ID 10622
405.171 Recv DATA 34 40, ID 20610
405.394 Send DATA 47 34, ID 10623
405.442 Recv DATA 35 40, ID 20611
405.665 ---- DATA 41 timeout
405.666 Send DATA 41 35, ID 10617
405.714 **** Receiver Error, Bad CRC Checksum
405.922 Send DATA 42 35, ID 10618
405.987 Recv DATA 37 40, ID 20613
406.195 Send DATA 43 35, ID 10619
406.228 Recv DATA 38 40, ID 20614
406.463 Send DATA 44 35, ID 10620
406.496 **** Receiver Error, Bad CRC Checksum
406.718 Send DATA 45 35, ID 10621
406.750 Recv DATA 40 40, ID 20616
406.990 Send DATA 46 35, ID 10622
407.022 Recv DATA 41 41, ID 20617
407.243 Send DATA 47 35, ID 10623
407.275 Recv DATA 42 41, ID 20618
407.518 Send DATA 48 35, ID 10624
407.550 Recv DATA 36 41, ID 20612
407.551 .... 613 packets received, 3086 bps, 38.57%, Err 328 (1.0e-04)
407.710 ---- DATA 42 timeout
407.710 Send DATA 42 36, ID 10618
407.821 Recv DATA 37 41, ID 20613
408.043 Send DATA 43 37, ID 10619
408.090 **** Receiver Error, Bad CRC Checksum
408.310 Send DATA 44 37, ID 10620
408.342 Recv DATA 39 41, ID 20615
408.563 Send DATA 45 37, ID 10621
408.612 Recv DATA 40 41, ID 20616
408.833 Send DATA 46 37, ID 10622
408.865 Recv DATA 41 41, ID 20617
409.101 Send DATA 47 37, ID 10623
409.133 Recv DATA 42 41, ID 20618
409.357 Send DATA 48 37, ID 10624
409.404 Recv DATA 43 41, ID 20619
409.611 ---- DATA 42 timeout
409.611 Send DATA 42 37, ID 10618
409.659 Recv DATA 44 41, ID 20620
409.882 Send DATA 43 37, ID 10619
409.915 Recv DATA 38 41, ID 20614
409.916 .... 615 packets received, 3078 bps, 38.47%, Err 330 (1.0e-04)
410.154 Send DATA 44 38, ID 10620
410.186 **** Receiver Error, Bad CRC Checksum
410.424 Send DATA 45 38, ID 10621
410.456 Recv DATA 40 41, ID 20616
410.678 Send DATA 46 38, ID 10622
410.726 Recv DATA 41 41, ID 20617
410.946 Send DATA 47 38, ID 10623
410.980 Recv DATA 42 42, ID 20618
411.204 Send DATA 48 38, ID 10624
411.252 Recv DATA 43 43, ID 20619
411.475 Send DATA 49 38, ID 10625
411.523 Recv DATA 44 44, ID 20620
411.745 Send DATA 50 38, ID 10626
411.778 **** Receiver Error, Bad CRC Checksum
411.998 Send DATA 51 38, ID 10627
412.046 **** Receiver Error, Bad CRC Checksum
412.173 ---- DATA 45 timeout
412.174 Send DATA 45 38, ID 10621
412.301 **** Receiver Error, Bad CRC Checksum
412.522 Send DATA 46 38, ID 10622
412.570 Recv DATA 41 44, ID 20617
412.793 Send DATA 47 38, ID 10623
412.825 Recv DATA 42 44, ID 20618
413.065 Send DATA 48 38, ID 10624
413.098 Recv DATA 43 44, ID 20619
413.320 Send DATA 49 38, ID 10625
413.368 Recv DATA 44 44, ID 20620
413.590 Send DATA 50 38, ID 10626
413.607 Recv DATA 45 45, ID 20621
413.847 Send DATA 51 38, ID 10627
413.895 Recv DATA 46 46, ID 20622
414.116 Send DATA 52 38, ID 10628
414.164 Recv DATA 39 46, ID 20615
414.165 .... 616 packets received, 3051 bps, 38.14%, Err 334 (1.0e-04)
414.373 Send DATA 53 39, ID 10629
414.405 Recv DATA 40 48, ID 20616
414.644 Send DATA 54 40, ID 10630
414.677 Recv DATA 41 49, ID 20617
414.914 Send DATA 55 41, ID 10631
414.934 Recv DATA 42 50, ID 20618
415.173 Send DATA 56 42, ID 10632
415.206 Recv DATA 43 51, ID 20619
415.428 Send DATA 57 43, ID 10633
415.459 Recv DATA 44 52, ID 20620
415.695 Send DATA 58 44, ID 10634
415.727 Recv DATA 45 53, ID 20621
415.968 Send DATA 59 45, ID 10635
416.000 Recv DATA 46 54, ID 20622
416.223 Send DATA 60 46, ID 10636
416.255 Recv DATA 47 55, ID 20623
416.256 .... 624 packets received, 3075 bps, 38.44%, Err 334 (1.0e-04)
416.493 Send DATA 61 47, ID 10637
416.526 Recv DATA 48 56, ID 20624
416.750 Send DATA 62 48, ID 10638
416.782 Recv DATA 49 57, ID 20625
417.018 Send DATA 63 49, ID 10639
417.051 Recv DATA 50 58, ID 20626
417.287 Send DATA 0 50, ID 10640
417.320 Recv DATA 51 58, ID 20627
417.543 Send DATA 1 51, ID 10641
417.576 **** Receiver Error, Bad CRC Checksum
417.719 ---- DATA 59 timeout
417.720 Send DATA 59 51, ID 10635
417.846 Recv DATA 46 58, ID 20622
418.075 Send DATA 60 51, ID 10636
418.109 Recv DATA 47 58, ID 20623
418.332 Send DATA 61 51, ID 10637
418.364 **** Receiver Error, Bad CRC Checksum
418.601 Send DATA 62 51, ID 10638
418.633 Recv DATA 49 58, ID 20625
418.865 Send DATA 63 51, ID 10639
418.897 Recv DATA 50 58, ID 20626
419.133 Send DATA 0 51, ID 10640
419.149 **** Receiver Error, Bad CRC Checksum
419.387 Send DATA 1 51, ID 10641
419.435 Recv DATA 52 60, ID 20628
419.436 .... 629 packets received, 3076 bps, 38.46%, Err 338 (1.0e-04)
419.660 Send DATA 2 52, ID 10642
419.708 Recv DATA 53 61, ID 20629
419.915 Send DATA 3 53, ID 10643
419.964 **** Receiver Error, Bad CRC Checksum
420.188 Send DATA 4 53, ID 10644
420.236 Recv DATA 55 62, ID 20631
420.457 Send DATA 5 53, ID 10645
420.490 Recv DATA 56 62, ID 20632
420.633 ---- DATA 63 timeout
420.634 Send DATA 63 53, ID 10639
420.761 Recv DATA 57 62, ID 20633
420.984 Send DATA 0 53, ID 10640
421.016 Recv DATA 58 62, ID 20634
421.239 Send DATA 1 53, ID 10641
421.288 Recv DATA 59 62, ID 20635
421.507 Send DATA 2 53, ID 10642
421.541 Recv DATA 60 62, ID 20636
421.763 Send DATA 3 53, ID 10643
421.812 Recv DATA 54 62, ID 20630
421.813 .... 631 packets received, 3069 bps, 38.36%, Err 340 (1.0e-04)
422.036 Send DATA 4 54, ID 10644
422.069 Recv DATA 55 63, ID 20631
422.293 Send DATA 5 55, ID 10645
422.342 Recv DATA 56 0, ID 20632
422.565 Send DATA 6 56, ID 10646
422.598 Recv DATA 57 1, ID 20633
422.823 Send DATA 7 57, ID 10647
422.871 Recv DATA 58 2, ID 20634
423.094 Send DATA 8 58, ID 10648
423.126 Recv DATA 59 3, ID 20635
423.350 Send DATA 9 59, ID 10649
423.415 Recv DATA 60 3, ID 20636
423.622 Send DATA 10 60, ID 10650
423.670 Recv DATA 61 3, ID 20637
423.799 ---- DATA 4 timeout
423.800 Send DATA 4 61, ID 10644
423.911 Recv DATA 62 3, ID 20638
423.912 .... 639 packets received, 3092 bps, 38.65%, Err 340 (1.0e-04)
424.149 Send DATA 5 62, ID 10645
424.181 Recv DATA 63 3, ID 20639
424.405 Send DATA 6 63, ID 10646
424.453 Recv DATA 0 3, ID 20640
424.678 Send DATA 7 0, ID 10647
424.726 Recv DATA 1 3, ID 20641
424.933 Send DATA 8 1, ID 10648
424.996 Recv DATA 2 3, ID 20642
425.205 Send DATA 9 2, ID 10649
425.254 Recv DATA 3 4, ID 20643
425.461 Send DATA 10 3, ID 10650
425.493 Recv DATA 4 5, ID 20644
425.733 Send DATA 11 4, ID 10651
425.766 Recv DATA 5 5, ID 20645
425.989 Send DATA 12 5, ID 10652
426.021 Recv DATA 6 5, ID 20646
426.022 .... 647 packets received, 3116 bps, 38.94%, Err 340 (1.0e-04)
426.178 ---- DATA 6 timeout
426.179 Send DATA 6 6, ID 10646
426.291 Recv DATA 7 5, ID 20647
426.530 Send DATA 7 7, ID 10647
426.545 Recv DATA 8 5, ID 20648
426.784 Send DATA 8 8, ID 10648
426.816 Recv DATA 2 5, ID 20642
427.052 Send DATA 9 8, ID 10649
427.086 Recv DATA 3 5, ID 20643
427.308 Send DATA 10 8, ID 10650
427.355 Recv DATA 4 5, ID 20644
427.578 Send DATA 11 8, ID 10651
427.626 Recv DATA 5 6, ID 20645
427.834 Send DATA 12 8, ID 10652
427.882 Recv DATA 6 7, ID 20646
428.103 Send DATA 13 8, ID 10653
428.136 Recv DATA 7 8, ID 20647
428.375 Send DATA 14 8, ID 10654
428.408 Recv DATA 8 9, ID 20648
428.631 Send DATA 15 8, ID 10655
428.664 Recv DATA 9 10, ID 20649
428.665 .... 650 packets received, 3111 bps, 38.88%, Err 341 (1.0e-04)
428.903 Send DATA 16 9, ID 10656
428.936 **** Receiver Error, Bad CRC Checksum
429.160 Send DATA 17 9, ID 10657
429.192 Recv DATA 11 10, ID 20651
429.351 ---- DATA 11 timeout
429.352 Send DATA 11 9, ID 10651
429.469 **** Receiver Error, Bad CRC Checksum
429.692 Send DATA 12 9, ID 10652
429.741 **** Receiver Error, Bad CRC Checksum
429.949 Send DATA 13 9, ID 10653
429.996 Recv DATA 14 10, ID 20654
430.219 Send DATA 14 9, ID 10654
430.265 Recv DATA 15 10, ID 20655
430.474 Send DATA 15 9, ID 10655
430.523 **** Receiver Error, Bad CRC Checksum
430.741 Send DATA 16 9, ID 10656
430.790 Recv DATA 10 11, ID 20650
430.791 .... 651 packets received, 3100 bps, 38.75%, Err 345 (1.0e-04)
431.012 Send DATA 17 10, ID 10657
431.044 **** Receiver Error, Bad CRC Checksum
431.268 Send DATA 18 10, ID 10658
431.317 Recv DATA 12 11, ID 20652
431.460 ---- DATA 12 timeout
431.461 Send DATA 12 10, ID 10652
431.571 Recv DATA 13 11, ID 20653
431.796 Send DATA 13 10, ID 10653
431.844 Recv DATA 14 11, ID 20654
432.068 Send DATA 14 10, ID 10654
432.116 Recv DATA 15 11, ID 20655
432.337 Send DATA 15 10, ID 10655
432.369 Recv DATA 16 11, ID 20656
432.589 Send DATA 16 10, ID 10656
432.637 Recv DATA 17 11, ID 20657
432.859 Send DATA 17 10, ID 10657
432.892 Recv DATA 11 12, ID 20651
432.892 .... 652 packets received, 3090 bps, 38.62%, Err 345 (1.0e-04)
433.114 Send DATA 18 11, ID 10658
433.162 Recv DATA 12 13, ID 20652
433.384 Send DATA 19 12, ID 10659
433.416 Recv DATA 13 14, ID 20653
433.654 Send DATA 20 13, ID 10660
433.685 Recv DATA 14 15, ID 20654
433.908 Send DATA 21 14, ID 10661
433.957 Recv DATA 15 16, ID 20655
434.181 Send DATA 22 15, ID 10662
434.214 Recv DATA 16 17, ID 20656
434.438 Send DATA 23 16, ID 10663
434.485 Recv DATA 17 18, ID 20657
434.707 Send DATA 24 17, ID 10664
434.755 **** Receiver Error, Bad CRC Checksum
434.976 Send DATA 25 17, ID 10665
435.010 Recv DATA 19 20, ID 20659
435.232 Send DATA 26 17, ID 10666
435.281 **** Receiver Error, Bad CRC Checksum
435.504 Send DATA 27 17, ID 10667
435.536 Recv DATA 21 21, ID 20661
435.758 Send DATA 28 17, ID 10668
435.808 Recv DATA 22 21, ID 20662
435.950 ---- DATA 22 timeout
435.951 Send DATA 22 17, ID 10662
436.079 Recv DATA 23 21, ID 20663
436.286 Send DATA 23 17, ID 10663
436.318 Recv DATA 24 21, ID 20664
436.559 Send DATA 24 17, ID 10664
436.608 **** Receiver Error, Bad CRC Checksum
436.814 Send DATA 25 17, ID 10665
436.862 Recv DATA 19 21, ID 20659
437.082 Send DATA 26 17, ID 10666
437.115 Recv DATA 20 21, ID 20660
437.338 Send DATA 27 17, ID 10667
437.387 Recv DATA 21 22, ID 20661
437.610 Send DATA 28 17, ID 10668
437.642 Recv DATA 22 23, ID 20662
437.881 Send DATA 29 17, ID 10669
437.914 **** Receiver Error, Bad CRC Checksum
438.138 Send DATA 30 17, ID 10670
438.186 Recv DATA 24 24, ID 20664
438.398 Send DATA 31 17, ID 10671
438.430 Recv DATA 25 24, ID 20665
438.589 ---- DATA 25 timeout
438.590 Send DATA 25 17, ID 10665
438.702 Recv DATA 18 24, ID 20658
438.703 .... 659 packets received, 3081 bps, 38.52%, Err 351 (1.0e-04)
438.927 Send DATA 26 18, ID 10666
438.959 **** Receiver Error, Bad CRC Checksum
439.198 Send DATA 27 18, ID 10667
439.231 Recv DATA 20 24, ID 20660
439.451 Send DATA 28 18, ID 10668
439.483 Recv DATA 21 24, ID 20661
439.722 Send DATA 29 18, ID 10669
439.770 Recv DATA 22 24, ID 20662
439.993 Send DATA 30 18, ID 10670
440.025 Recv DATA 23 25, ID 20663
440.249 Send DATA 31 18, ID 10671
440.296 Recv DATA 24 25, ID 20664
440.514 Send DATA 32 18, ID 10672
440.547 Recv DATA 25 25, ID 20665
440.708 ---- DATA 26 timeout
